file	query	events	bytes
framework/comm/http/MPSWebSocketProxy.cpp	"""response: """	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""protoco: "" AND "", error code: "" AND "", code string: """	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""All fine"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""did not get 200 OK, stopping the proxy"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Sending data to client after encoding (length *d)"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Data sent to client"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""RFB server closed connection"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Error on RFB socket"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""looks like UI logged out"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""waiting for client"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Frame received from client (length *d, flags 0x*x)"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""flags   WebSocket::FRAME_OP_BITMASK   0x*x, WebSocket::FRAME_OP_CLOSE   0x*x"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""received close connection flag from client"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Sending frame to RFB server after decoding (length *d)"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Frame sent to RFB server"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""Error on UI socket"""	-1	-1
framework/comm/http/MPSWebSocketProxy.cpp	"""deleting self"""	-1	-1
framework/comm/http/CitrixCloudResourceProviderHandler.cpp	"""CitrixCloudResourceProviderHandler::servicedetail: Reason: """	-1	-1
framework/comm/http/CitrixCloudResourceProviderHandler.cpp	"""Exception in handleCapabilitiesRequest: Reason: """	-1	-1
framework/comm/http/CitrixCloudResourceProviderHandler.cpp	"""Error in CitrixCloudResourceProviderHandler sendResponse. Reason: """	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""Invalid Ip Address -"" AND "" - ErrorMsg -"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""client disconnected so breaking from loop"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""waiting for RFB server"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""Data received from RFB server (length *d)."""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""Data sent to client"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""waiting for client"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""Frame received from client (length *d, flags 0x*x)."""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""received close connection flag from client"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""WebSocket connection established with client"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""Socket connection established with RFB server"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""client_thread has joined. Now disconnecting the RFB socket\n"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""rfb_thread has joined\n"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""WebSocket connection closed."""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""_______ exception"""	-1	-1
framework/comm/http/MPSHTTPServer.cpp	""" MPSHttpRequestHandlerFactory::createRequestHandler::URI: """	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""port_str: """	-1	-1
framework/comm/http/MPSHTTPServer.cpp	"""port_int: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::send404: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::send400: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::sendHTTPResponseGeneric: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Request received for APIProxy:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Request received for telemetry cluster:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Request received for LogAPI:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Request received for IPM:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Trying Internal Logout..."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Internal Logout errorcode "" AND "", message """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::handleBasicAuthLogin: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Trying Internal Login..."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Internal Login errorcode "" AND "", message """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::handleBasicAuthLogin: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Authentication Failed, Reason: "" AND "", sent 401"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::handleBasicAuthLogin: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Authentication Failed, Reason: Unsupported authorization, only Basic supported, sent 401"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Trying Citrix Cloud Login for tenant: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER login as admin user:"" AND "" for tenant:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER login as userCWC blank for tenant:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Failed to validate bearer token for:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""checking if tenant exists for:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""error from redis while getting companyname_key"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""CreateCitrixCloudTenantIfNotExists()- customerid: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""error from redis while getting cc_user_key"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""CreateCitrixCloudTenantIfNotExists()- getting user_id value from redis for cc_user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""CreateCitrixCloudTenantIfNotExists()- error from redis while getting user_id for cc_user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""CreateCitrixCloudTenantIfNotExists()- user_id: "" AND "" for cc_user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""error from redis while getting email"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""CreateCitrixCloudTenantIfNotExists()- cc_user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER cc_user is set to email-id """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Tring to get the Customer details using BearerToken and check if the user is Added via Azure AD"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""   """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Get Customer Details: cc_user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Get Customer Details:Azure Admin Groups OID : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Azure AD::retrieving user details for "" AND "" for tenant "" AND "" and Azure OID """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::creating Azure AD user:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""DB Exception :  """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Error from redis while deleting companyname_key : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc API Customer Name from tenant DB is: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER username from bearer token is BLANK_STRING, return"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER creating new user:"" AND "", for tenant:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER getting users with companyname :"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	""", Creating group failed for tenant :"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER setting invited user to read only group if its Citrix Demo Tenant, otherwise set it to adminExceptSystem group"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	""" user of "" AND "" does not have subscription for ADM Service, hence not going ahead with adding this user."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""createCitrixCloudTenantIfNotExists:: tenant does not exist: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""createCitrixCloudTenantIfNotExists:: running in container mode hence returning"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Creating tenant for """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Ignoring error creating tenant: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Error creating tenant: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	""", Creating group failed for tenant :"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER-Container Deployment, creating new user:"" AND "", for tenant:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	""" user of "" AND "" does not have subscription for ADM Service, hence not going ahead with adding this user."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Error creating tenant: Resource does not exist"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Citrix Cloud Tenant:"" AND "" created successfully"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Fail to create Citrix Cloud Tenant:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""In #SvcToSvc to request: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc API Customer Name is: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""DB Exception :  """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc API Customer Name from tenant DB is: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""_CC_SESSION_ID has blank value in request hence returning"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""obtaining session id from redis"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestFromService:: error from redis while getting sessionId"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""sessionId obtained from sessionID, now returning"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""blank sessionId obtained from sessionID hence returning"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestFromService::_CC_SESSION_ID not found in request hence returning"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc request without valid session: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc Customer List :"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc : User not found, agent communication could not succeed."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#SvcToSvc API Exception in Citrix Cloud Resource Provide Handler"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Tenant name received is """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""DB Exception :  """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""User not found, agent communication could not succeed."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Internal login failed for a request from API Gateway for customer:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""isRequestForServiceLogin, URI: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""redirect to "" AND "" exception Reason: "" AND "", sending 404 response"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Redirecting to Citrix Cloud Login Page: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""redirectToCCLogin exception Reason: "" AND "", sending 404 response"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""redirectToCCLogin exception general,  sending 404 response"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Redirecting to Citrix Cloud Home Page: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""redirectToCCHome exception Reason: "" AND "", sending 404 response"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""redirectToCCHome exception general,  sending 404 response"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::validateUserEntitlements, tenant "" AND "" has a valid license"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::validateUserEntitlements, tenant "" AND "" has a valid entitlement"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::validateUserEntitlements, tenant "" AND "" does not have a valid license"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Generating session for customer:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Failed to generate session otp, Redirecting to Citrix Cloud Home page for customer:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Check for valid subscription for customer:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER No valid entitlement found, Redirecting to Citrix Cloud Home page:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Error creating tenant """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Error creating tenant "" AND "" Exception is """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Authentication Failed, Redirecting to Citrix Cloud Home page"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Request contains CC sessionid with no valid ADM sessionid. But since request is either from DD or CAS, no need to redirect to CC login page."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Invalid Citrix ADM Session, Redirecting to Citrix Cloud Home page for:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Login Request should not be entertained with valid sessionid, Redirecting to Citrix Cloud Login page"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Invalid Citrix Cloud Session, Redirecting to Citrix Cloud Login page for:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Request contains no sessionid, no otp. but since request is either from DD or CAS, no need to redirect to CC login page."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Invalid Request, no sessionid, no otp. Redirecting to Citrix Cloud Login page"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUser: request"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""unique id not found in request hence sending 404"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""obtaining session id from redis"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""error from redis while getting sessionId"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""sessionId found in redis"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""this is loginforservice request, now comparing customer ids"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""custid_header: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""error from redis while getting companyname"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""custid_redis: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""customer id has not changed"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""this is loginforservice request and customer id has been changed from: "" AND "" to: "" AND "" hence creating a new internal session"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""error while refreshing redis keys: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""now checking if this is a login request"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""this is not a login request so returning error now"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""proceeding further for createCitrixCloudTenantIfNotExists"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER createCitrixCloudTenantIfNotExists returned: TENANT_DOES_NOT_EXIST"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""#CITRIXCLOUDUSER Error creating tenant"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""doing license check for tenant id: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer: Login Failed: User does not have any valid licenses"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer: LICENSE IS VALID"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer::this is svc-to-svc request with service key"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer::need to create user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer: user creation failed for: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer: no need to create user: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleRequestsFromCloudUserForContainer: cc_user changed to: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Setting session id in redis for customerid """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""setting customer id in redis:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Authentication Failed, 404 should be sent"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""In MPSHTTPRequestHandler::tenantHandler -- """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::tenantHandler Invalid request"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""convertHTTPRequestToMPSMessage failed"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::createCCgroupMSPGROUPMappingforAzure Invalid request"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""handleCCgroupMPSGroupMappingforAzure failed"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""createccgroupmpsgroupMapping created success for tenant "" AND "" Azure Group "" AND "" MPSGroup: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""createccgroupmpsgroupMapping failed for tenant "" AND "" Azure Group "" AND "" MPSGroup: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""In updateccgroupmpsgroupMapping DB Exception:ExecuteQuery, """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Modification of Azure AD group for tenant "" AND "" Azure Group "" AND "" MPSGroup: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Modify the user due to Azure Group Update -"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""User session: "" AND "","" AND "" killed successfully - Modify User"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""No logged in user sessions: "" AND "","" AND "" are found - Modify User"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""UpdateccgroupmpsgroupMapping Successful"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""In updateccgroupmpsgroupMapping failed due to Exception"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""DB Exception:ExecuteQuery, """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Deleting the user due to Azure Group Deletion -"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Deleting of Azure Group Success -"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""deleteccgroupmpsgroupMapping failed"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::createTenant "" AND "" with service_type:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::createTenant, activity_id: "" AND "" tenant:"" AND "" service_type:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant name is empty """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant name is invalid : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MSP tenant already exists : "" AND "" tenant:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Setting Admin Tenant for "" AND "" with service_type: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER username for the tenant "" AND "" is "" AND "", CC region:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Creating internal tenant for "" AND "" with service type "" AND "", Res: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Tenant creation in progress for tenant """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER creating tenant: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Error creating tenant:"" AND "" msg:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER creating tenant:"" AND "" is successful: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::validateTenant """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Invalid tenant name - tenant name length should not be greater than 12 characters : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER admin tenant do not exist: "" AND ""for tenant """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Updating pending_tenant row for tenant : "" AND "" service_type:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Tenant creation already in progress, return OK, tenant_name   """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant already exists: "" AND "" service_type:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Updating pending_tenant row for tenant : "" AND "" service_type:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Tenant creation already in progress, return OK, tenant_name   """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Tenant added for service type : "" AND "" for tenant : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Exception in MPSHTTPRequestHandler::validateTenant : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::deleteTenant """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant name is empty """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant doesn't exists: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant doesn't exist : "" AND "" for service type : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER tenant service type is invalid : """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""##CITRIXCLOUDUSER Tenant Deletion in progress """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Exception in MPSHTTPRequestHandler::convertFromWebStandards code .."""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""SendMessage to Inventory/Event failed, Message: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	""" HTTP Request from URI:"" AND "", method:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::handleRequest: License file operations not allowed in ADS self managed"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::handleRequest: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Non API Proxy request forwarded to API Proxy microservice: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""ServiceHTTPRequestHandler::Redis Error while retrieving nonce"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Redirecting to """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""MPSHTTPRequestHandler::handleRequest: Reason: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Invalid URL:"" AND "" coming from client:"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""The code base that is not required for svc should not be shipped in the svc\n"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""The code base that is not required for Citrix ADM should not be there in ent\n"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Start Dumping coverage data"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Done dumping coverage data"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""Error while dumping coverage data"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health check is done less than 30 second age, returning success"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health: NOT populating subsystemsList"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health: time check - 1"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health check failed, "" AND "", GET Response Time: "" AND "" ms. Resource: mas_health"" AND "", user-agent: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health: time elapsed after processes check: "" AND "" ms"""	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health check failed, error: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health check failed, GET Response Time: "" AND "" ms. Resource: mas_health"" AND "", user-agent: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health check failed, error: """	-1	-1
framework/comm/http/MPSHTTPRequestHandler.cpp	"""mas_health check failed, GET Response Time: "" AND "" ms. Resource: mas_health"" AND "", user-agent: """	-1	-1
